==========================================================================================
Watermark Embedding
Selected? 0
==========================================================================================
PSNR	SSIM	Time	Filename
18.6117	00.8937	00.0547	303-10-cc.png
15.4650	00.7928	00.0522	303-20-cc.png
13.6845	00.6938	00.0496	303-30-cc.png
12.3303	00.5903	00.0467	303-40-cc.png
11.2579	00.4899	00.0441	303-50-cc.png
10.3827	00.3881	00.0425	303-60-cc.png
09.6296	00.2879	00.0399	303-70-cc.png
08.9852	00.1875	00.0407	303-80-cc.png
17.4028	00.8949	00.0403	304-10-cc.png
14.3996	00.7924	00.0404	304-20-cc.png
12.5931	00.6919	00.0544	304-30-cc.png
11.3278	00.5906	00.0399	304-40-cc.png
10.3792	00.4902	00.0375	304-50-cc.png
09.6234	00.3903	00.0362	304-60-cc.png
09.0012	00.2911	00.0346	304-70-cc.png
08.4603	00.1913	00.0337	304-80-cc.png
19.2407	00.8923	00.0468	305-10-cc.png
15.5447	00.7910	00.0472	305-20-cc.png
13.5722	00.6928	00.0450	305-30-cc.png
12.1560	00.5890	00.0466	305-40-cc.png
11.0937	00.4888	00.0434	305-50-cc.png
10.2454	00.3885	00.0416	305-60-cc.png
09.5326	00.2892	00.0387	305-70-cc.png
08.8995	00.1874	00.0366	305-80-cc.png
19.2535	00.8872	00.0676	306-10-cc.png
16.3872	00.7849	00.0610	306-20-cc.png
14.5654	00.6841	00.0607	306-30-cc.png
13.1887	00.5816	00.0520	306-40-cc.png
12.1253	00.4817	00.0487	306-50-cc.png
11.1702	00.3820	00.0459	306-60-cc.png
10.3350	00.2817	00.0497	306-70-cc.png
09.5797	00.1819	00.0383	306-80-cc.png
18.9690	00.8857	00.0672	307-10-cc.png
16.0432	00.7841	00.0639	307-20-cc.png
14.3812	00.6821	00.0589	307-30-cc.png
13.1683	00.5807	00.0551	307-40-cc.png
12.1445	00.4798	00.0499	307-50-cc.png
11.2129	00.3792	00.0451	307-60-cc.png
10.4326	00.2807	00.0406	307-70-cc.png
09.7503	00.1830	00.0366	307-80-cc.png
18.4579	00.8985	00.0422	308-10-cc.png
15.5939	00.7977	00.0413	308-20-cc.png
13.8356	00.6992	00.0423	308-30-cc.png
12.3787	00.5956	00.0398	308-40-cc.png
11.2314	00.4944	00.0411	308-50-cc.png
10.3249	00.3943	00.0372	308-60-cc.png
09.5673	00.2977	00.0354	308-70-cc.png
08.9331	00.1988	00.0340	308-80-cc.png
18.5236	00.8993	00.0471	309-10-cc.png
15.4637	00.7984	00.0451	309-20-cc.png
13.7189	00.7000	00.0521	309-30-cc.png
12.3711	00.5980	00.0409	309-40-cc.png
11.3506	00.4967	00.0381	309-50-cc.png
10.5339	00.3975	00.0374	309-60-cc.png
09.8644	00.2991	00.0366	309-70-cc.png
09.2393	00.2003	00.0352	309-80-cc.png
17.3132	00.8905	00.0480	31-10-cc.png
14.3102	00.7901	00.0463	31-20-cc.png
12.6289	00.6897	00.0461	31-30-cc.png
11.2871	00.5878	00.0426	31-40-cc.png
10.2265	00.4876	00.0406	31-50-cc.png
09.3699	00.3865	00.0387	31-60-cc.png
08.6024	00.2862	00.0368	31-70-cc.png
07.9551	00.1887	00.0391	31-80-cc.png
18.5357	00.8984	00.0586	310-10-cc.png
15.4973	00.7973	00.0535	310-20-cc.png
13.7087	00.6996	00.0495	310-30-cc.png
12.3848	00.5987	00.0464	310-40-cc.png
11.3752	00.4981	00.0440	310-50-cc.png
10.5816	00.3998	00.0410	310-60-cc.png
09.9052	00.3029	00.0410	310-70-cc.png
09.2995	00.2032	00.0393	310-80-cc.png
17.4420	00.8998	00.0756	311-10-cc.png
14.5955	00.8000	00.0647	311-20-cc.png
12.9395	00.7023	00.0602	311-30-cc.png
11.7081	00.6014	00.0539	311-40-cc.png
10.7661	00.5007	00.0490	311-50-cc.png
10.0230	00.4027	00.0449	311-60-cc.png
09.3971	00.3054	00.0402	311-70-cc.png
08.8415	00.2071	00.0371	311-80-cc.png
17.4538	00.8979	00.0505	312-10-cc.png
14.4247	00.7966	00.0484	312-20-cc.png
12.6412	00.6978	00.0454	312-30-cc.png
11.3205	00.5978	00.0426	312-40-cc.png
10.3738	00.4971	00.0407	312-50-cc.png
09.6401	00.4004	00.0392	312-60-cc.png
09.0467	00.3025	00.0365	312-70-cc.png
08.4975	00.2034	00.0355	312-80-cc.png
16.3958	00.8913	00.0496	313-10-cc.png
13.1864	00.7888	00.0470	313-20-cc.png
11.2669	00.6846	00.0486	313-30-cc.png
09.9529	00.5921	00.0419	313-40-cc.png
09.1536	00.4931	00.0390	313-50-cc.png
08.4905	00.3939	00.0400	313-60-cc.png
07.9322	00.2941	00.0365	313-70-cc.png
07.4205	00.1949	00.0350	313-80-cc.png
17.3120	00.8980	00.0439	314-10-cc.png
14.2692	00.7966	00.0425	314-20-cc.png
12.5256	00.6960	00.0420	314-30-cc.png
11.2500	00.5969	00.0394	314-40-cc.png
10.2954	00.4968	00.0380	314-50-cc.png
09.5265	00.4001	00.0373	314-60-cc.png
08.8625	00.2995	00.0353	314-70-cc.png
08.2810	00.2008	00.0347	314-80-cc.png
17.4605	00.8989	00.0436	315-10-cc.png
14.4298	00.7982	00.0431	315-20-cc.png
12.7263	00.7007	00.0422	315-30-cc.png
11.4825	00.6012	00.0410	315-40-cc.png
10.4827	00.4982	00.0412	315-50-cc.png
09.6797	00.4014	00.0382	315-60-cc.png
09.0278	00.3039	00.0414	315-70-cc.png
08.4369	00.2037	00.0473	315-80-cc.png
17.6037	00.8972	00.0488	316-10-cc.png
14.4579	00.7966	00.0467	316-20-cc.png
12.7092	00.6997	00.0442	316-30-cc.png
11.3206	00.5955	00.0421	316-40-cc.png
10.2565	00.4949	00.0402	316-50-cc.png
09.4719	00.3970	00.0385	316-60-cc.png
08.8309	00.2989	00.0367	316-70-cc.png
08.2345	00.1984	00.0351	316-80-cc.png
16.9577	00.8979	00.0526	317-10-cc.png
14.0875	00.7980	00.0504	317-20-cc.png
12.4771	00.7007	00.0495	317-30-cc.png
11.2275	00.6007	00.0470	317-40-cc.png
10.2770	00.5012	00.0434	317-50-cc.png
09.5084	00.4029	00.0420	317-60-cc.png
08.8166	00.3051	00.0380	317-70-cc.png
08.1922	00.2059	00.0366	317-80-cc.png
16.7355	00.8969	00.0529	318-10-cc.png
14.0353	00.7981	00.0512	318-20-cc.png
12.5350	00.6991	00.0498	318-30-cc.png
11.3652	00.5979	00.0568	318-40-cc.png
10.3617	00.4959	00.0414	318-50-cc.png
09.5703	00.3966	00.0389	318-60-cc.png
08.9207	00.2984	00.0366	318-70-cc.png
08.3228	00.1982	00.0356	318-80-cc.png
17.5305	00.8943	00.0374	319-10-cc.png
14.9207	00.7954	00.0366	319-20-cc.png
13.3087	00.6956	00.0366	319-30-cc.png
12.0819	00.5938	00.0364	319-40-cc.png
11.0389	00.4919	00.0357	319-50-cc.png
10.1936	00.3928	00.0371	319-60-cc.png
09.4570	00.2928	00.0344	319-70-cc.png
08.7669	00.1903	00.0342	319-80-cc.png
19.6443	00.8926	00.0436	32-10-cc.png
16.2003	00.7901	00.0435	32-20-cc.png
14.0166	00.6899	00.0418	32-30-cc.png
12.4241	00.5871	00.0411	32-40-cc.png
11.3151	00.4870	00.0411	32-50-cc.png
10.4001	00.3878	00.0390	32-60-cc.png
09.5954	00.2873	00.0373	32-70-cc.png
08.8636	00.1851	00.0366	32-80-cc.png
16.8801	00.8952	00.0399	320-10-cc.png
14.3410	00.7950	00.0365	320-20-cc.png
12.8366	00.6965	00.0370	320-30-cc.png
11.6440	00.5955	00.0355	320-40-cc.png
10.6310	00.4933	00.0348	320-50-cc.png
09.8524	00.3953	00.0365	320-60-cc.png
09.1828	00.2957	00.0358	320-70-cc.png
08.5803	00.1952	00.0340	320-80-cc.png
16.7577	00.8950	00.0343	321-10-cc.png
13.8507	00.7944	00.0384	321-20-cc.png
12.3363	00.6970	00.0463	321-30-cc.png
11.3095	00.5963	00.0366	321-40-cc.png
10.4479	00.4945	00.0410	321-50-cc.png
09.7435	00.3967	00.0336	321-60-cc.png
09.1733	00.2988	00.0353	321-70-cc.png
08.6750	00.1992	00.0333	321-80-cc.png
17.0441	00.8900	00.0508	322-10-cc.png
14.0275	00.7890	00.0443	322-20-cc.png
12.4449	00.6907	00.0439	322-30-cc.png
11.3611	00.5867	00.0420	322-40-cc.png
10.5557	00.4887	00.0430	322-50-cc.png
09.8934	00.3912	00.0418	322-60-cc.png
09.3374	00.2925	00.0372	322-70-cc.png
08.7317	00.1926	00.0350	322-80-cc.png
19.4273	00.8833	00.0571	323-10-cc.png
15.9699	00.7818	00.0559	323-20-cc.png
13.9504	00.6837	00.0559	323-30-cc.png
12.3057	00.5781	00.0506	323-40-cc.png
11.0869	00.4764	00.0501	323-50-cc.png
10.1188	00.3774	00.0427	323-60-cc.png
09.3172	00.2814	00.0400	323-70-cc.png
08.6191	00.1799	00.0373	323-80-cc.png
20.1010	00.8883	00.0673	324-10-cc.png
16.7049	00.7845	00.0637	324-20-cc.png
14.2676	00.6856	00.0631	324-30-cc.png
12.6888	00.5839	00.0530	324-40-cc.png
11.4579	00.4823	00.0476	324-50-cc.png
10.3599	00.3837	00.0436	324-60-cc.png
09.3837	00.2817	00.0393	324-70-cc.png
08.6226	00.1840	00.0365	324-80-cc.png
18.5390	00.8945	00.0684	325-10-cc.png
15.5510	00.7934	00.0602	325-20-cc.png
13.7341	00.6941	00.0567	325-30-cc.png
12.3837	00.5904	00.0575	325-40-cc.png
11.2517	00.4874	00.0493	325-50-cc.png
10.3863	00.3887	00.0466	325-60-cc.png
09.6667	00.2895	00.0416	325-70-cc.png
09.0503	00.1886	00.0375	325-80-cc.png
17.8061	00.8865	00.0681	326-10-cc.png
14.5142	00.7821	00.0654	326-20-cc.png
12.4199	00.6853	00.0611	326-30-cc.png
10.9288	00.5807	00.0573	326-40-cc.png
09.7936	00.4777	00.0534	326-50-cc.png
08.8652	00.3784	00.0557	326-60-cc.png
08.0720	00.2755	00.0448	326-70-cc.png
07.3535	00.1774	00.0394	326-80-cc.png
17.2342	00.8827	00.0689	327-10-cc.png
14.2212	00.7785	00.0589	327-20-cc.png
12.3504	00.6790	00.0609	327-30-cc.png
11.0405	00.5780	00.0631	327-40-cc.png
10.0328	00.4777	00.0617	327-50-cc.png
09.2377	00.3796	00.0503	327-60-cc.png
08.5415	00.2791	00.0536	327-70-cc.png
07.9564	00.1794	00.0461	327-80-cc.png
16.7794	00.8897	00.0820	328-10-cc.png
14.1053	00.7879	00.0800	328-20-cc.png
12.5451	00.6861	00.0738	328-30-cc.png
11.2258	00.5824	00.0724	328-40-cc.png
10.1423	00.4823	00.0600	328-50-cc.png
09.3323	00.3848	00.0536	328-60-cc.png
08.6537	00.2833	00.0544	328-70-cc.png
08.0627	00.1818	00.0472	328-80-cc.png
19.3464	00.8860	00.0657	329-10-cc.png
16.2145	00.7843	00.0630	329-20-cc.png
14.2570	00.6844	00.0618	329-30-cc.png
12.7837	00.5819	00.0615	329-40-cc.png
11.6762	00.4813	00.0558	329-50-cc.png
10.7688	00.3811	00.0523	329-60-cc.png
10.0176	00.2825	00.0488	329-70-cc.png
09.3769	00.1822	00.0450	329-80-cc.png
17.9832	00.8884	00.0510	33-10-cc.png
14.7466	00.7845	00.0475	33-20-cc.png
12.7617	00.6848	00.0483	33-30-cc.png
11.4685	00.5833	00.0506	33-40-cc.png
10.4603	00.4830	00.0481	33-50-cc.png
09.5569	00.3808	00.0474	33-60-cc.png
08.7217	00.2794	00.0464	33-70-cc.png
07.9975	00.1790	00.0429	33-80-cc.png
19.3161	00.8815	00.0925	330-10-cc.png
16.0897	00.7794	00.0915	330-20-cc.png
14.0008	00.6802	00.0798	330-30-cc.png
12.5400	00.5801	00.0795	330-40-cc.png
11.2939	00.4769	00.0858	330-50-cc.png
10.2461	00.3756	00.0583	330-60-cc.png
09.3713	00.2775	00.0466	330-70-cc.png
08.6249	00.1770	00.0402	330-80-cc.png
17.9905	00.8874	00.0647	331-10-cc.png
14.7547	00.7864	00.0576	331-20-cc.png
12.7600	00.6878	00.0526	331-30-cc.png
11.5912	00.5873	00.0515	331-40-cc.png
10.5940	00.4870	00.0478	331-50-cc.png
09.7247	00.3853	00.0480	331-60-cc.png
09.0033	00.2876	00.0385	331-70-cc.png
08.4191	00.1871	00.0364	331-80-cc.png
17.1103	00.8984	00.0427	332-10-cc.png
14.3627	00.7985	00.0426	332-20-cc.png
12.8043	00.6985	00.0411	332-30-cc.png
11.6791	00.5974	00.0408	332-40-cc.png
10.8391	00.4959	00.0403	332-50-cc.png
10.1945	00.3986	00.0381	332-60-cc.png
09.6433	00.3016	00.0355	332-70-cc.png
09.1602	00.2019	00.0401	332-80-cc.png
16.3408	00.8941	00.0684	333-10-cc.png
13.7728	00.7942	00.0612	333-20-cc.png
12.3784	00.6961	00.0545	333-30-cc.png
11.3247	00.5942	00.0500	333-40-cc.png
10.5060	00.4940	00.0482	333-50-cc.png
09.8779	00.3960	00.0422	333-60-cc.png
09.3209	00.2961	00.0386	333-70-cc.png
08.8079	00.1936	00.0363	333-80-cc.png
19.1585	00.8781	00.0846	334-10-cc.png
15.4434	00.7754	00.0731	334-20-cc.png
13.2298	00.6750	00.0678	334-30-cc.png
11.7367	00.5740	00.0596	334-40-cc.png
10.5851	00.4743	00.0546	334-50-cc.png
09.6729	00.3748	00.0499	334-60-cc.png
08.8445	00.2736	00.0434	334-70-cc.png
08.1347	00.1754	00.0396	334-80-cc.png
18.4906	00.8808	00.0678	335-10-cc.png
15.0863	00.7777	00.0638	335-20-cc.png
12.9972	00.6785	00.0584	335-30-cc.png
11.6680	00.5751	00.0565	335-40-cc.png
10.6283	00.4742	00.0495	335-50-cc.png
09.8066	00.3751	00.0435	335-60-cc.png
09.0770	00.2772	00.0410	335-70-cc.png
08.4611	00.1772	00.0372	335-80-cc.png
17.1031	00.8948	00.0488	336-10-cc.png
14.4190	00.7913	00.0456	336-20-cc.png
12.8820	00.6931	00.0441	336-30-cc.png
11.7647	00.5935	00.0426	336-40-cc.png
10.8069	00.4889	00.0424	336-50-cc.png
10.0084	00.3884	00.0420	336-60-cc.png
09.2581	00.2882	00.0378	336-70-cc.png
08.6231	00.1891	00.0370	336-80-cc.png
17.8773	00.8904	00.0538	337-10-cc.png
14.4619	00.7889	00.0497	337-20-cc.png
12.4353	00.6904	00.0470	337-30-cc.png
10.9742	00.5884	00.0432	337-40-cc.png
09.9128	00.4883	00.0417	337-50-cc.png
09.1037	00.3899	00.0385	337-60-cc.png
08.4544	00.2909	00.0357	337-70-cc.png
07.9279	00.1919	00.0365	337-80-cc.png
18.5564	00.8925	00.0774	338-10-cc.png
15.4077	00.7891	00.0591	338-20-cc.png
13.3773	00.6874	00.0557	338-30-cc.png
11.9556	00.5865	00.0497	338-40-cc.png
10.8624	00.4850	00.0474	338-50-cc.png
10.0397	00.3875	00.0435	338-60-cc.png
09.3073	00.2883	00.0414	338-70-cc.png
08.6666	00.1852	00.0365	338-80-cc.png
18.9925	00.8964	00.0351	339-10-cc.png
15.8326	00.7956	00.0338	339-20-cc.png
13.9248	00.6968	00.0337	339-30-cc.png
12.5567	00.5957	00.0343	339-40-cc.png
11.5503	00.4929	00.0370	339-50-cc.png
10.7704	00.3949	00.0353	339-60-cc.png
10.0568	00.2947	00.0354	339-70-cc.png
09.3721	00.1927	00.0333	339-80-cc.png
18.2294	00.8895	00.0480	34-10-cc.png
14.7461	00.7870	00.0455	34-20-cc.png
12.7214	00.6872	00.0435	34-30-cc.png
11.2512	00.5848	00.0417	34-40-cc.png
10.1121	00.4830	00.0402	34-50-cc.png
09.2062	00.3838	00.0390	34-60-cc.png
08.4759	00.2854	00.0431	34-70-cc.png
07.8361	00.1850	00.0369	34-80-cc.png
18.9731	00.8969	00.0301	340-10-cc.png
16.0381	00.7967	00.0314	340-20-cc.png
14.2613	00.6962	00.0318	340-30-cc.png
12.8747	00.5933	00.0325	340-40-cc.png
11.8121	00.4916	00.0335	340-50-cc.png
10.9845	00.3926	00.0343	340-60-cc.png
10.2663	00.2935	00.0327	340-70-cc.png
09.6408	00.1946	00.0325	340-80-cc.png
18.4136	00.8982	00.0291	341-10-cc.png
15.4299	00.7975	00.0294	341-20-cc.png
13.6505	00.6987	00.0299	341-30-cc.png
12.3659	00.5989	00.0322	341-40-cc.png
11.3888	00.4978	00.0309	341-50-cc.png
10.5825	00.3975	00.0311	341-60-cc.png
09.9117	00.3003	00.0331	341-70-cc.png
09.3418	00.1994	00.0311	341-80-cc.png
18.6406	00.8974	00.0302	342-10-cc.png
15.5217	00.7971	00.0313	342-20-cc.png
13.6738	00.6952	00.0313	342-30-cc.png
12.3133	00.5948	00.0315	342-40-cc.png
11.2735	00.4937	00.0320	342-50-cc.png
10.4781	00.3945	00.0409	342-60-cc.png
09.8402	00.2952	00.0321	342-70-cc.png
09.2612	00.1946	00.0306	342-80-cc.png
18.9993	00.8952	00.0305	343-10-cc.png
15.7144	00.7933	00.0320	343-20-cc.png
13.7287	00.6938	00.0313	343-30-cc.png
12.3760	00.5928	00.0316	343-40-cc.png
11.3421	00.4918	00.0316	343-50-cc.png
10.5087	00.3935	00.0340	343-60-cc.png
09.8203	00.2934	00.0326	343-70-cc.png
09.2341	00.1947	00.0320	343-80-cc.png
18.3378	00.8921	00.0543	344-10-cc.png
15.4321	00.7898	00.0537	344-20-cc.png
13.8264	00.6902	00.0515	344-30-cc.png
12.6173	00.5880	00.0506	344-40-cc.png
11.6311	00.4870	00.0466	344-50-cc.png
10.7968	00.3886	00.0425	344-60-cc.png
10.0915	00.2893	00.0389	344-70-cc.png
09.4951	00.1880	00.0367	344-80-cc.png
18.0601	00.8932	00.0439	345-10-cc.png
15.2839	00.7924	00.0435	345-20-cc.png
13.7197	00.6933	00.0417	345-30-cc.png
12.5757	00.5925	00.0450	345-40-cc.png
11.6622	00.4922	00.0397	345-50-cc.png
10.9241	00.3933	00.0411	345-60-cc.png
10.2744	00.2932	00.0364	345-70-cc.png
09.6850	00.1935	00.0342	345-80-cc.png
16.4805	00.8882	00.0482	346-10-cc.png
13.6993	00.7862	00.0488	346-20-cc.png
12.2282	00.6865	00.0466	346-30-cc.png
11.1054	00.5850	00.0461	346-40-cc.png
10.1512	00.4837	00.0429	346-50-cc.png
09.3536	00.3838	00.0401	346-60-cc.png
08.7038	00.2845	00.0377	346-70-cc.png
08.1614	00.1843	00.0397	346-80-cc.png
17.0895	00.8816	00.0599	347-10-cc.png
13.5341	00.7788	00.0554	347-20-cc.png
11.6145	00.6782	00.0500	347-30-cc.png
10.2673	00.5767	00.0462	347-40-cc.png
09.2605	00.4758	00.0431	347-50-cc.png
08.4943	00.3777	00.0391	347-60-cc.png
07.8506	00.2782	00.0377	347-70-cc.png
07.2988	00.1784	00.0359	347-80-cc.png
18.4371	00.8944	00.0542	348-10-cc.png
15.2417	00.7913	00.0477	348-20-cc.png
13.4100	00.6919	00.0461	348-30-cc.png
12.0307	00.5902	00.0453	348-40-cc.png
10.9789	00.4900	00.0423	348-50-cc.png
10.1319	00.3910	00.0409	348-60-cc.png
09.4115	00.2917	00.0382	348-70-cc.png
08.7841	00.1908	00.0354	348-80-cc.png
19.6630	00.8930	00.0313	349-10-cc.png
16.5691	00.7909	00.0321	349-20-cc.png
14.8572	00.6922	00.0321	349-30-cc.png
13.5728	00.5905	00.0331	349-40-cc.png
12.5806	00.4903	00.0337	349-50-cc.png
11.7921	00.3923	00.0329	349-60-cc.png
11.1270	00.2935	00.0331	349-70-cc.png
10.5199	00.1934	00.0330	349-80-cc.png
17.4918	00.8933	00.0621	35-10-cc.png
14.5364	00.7907	00.0580	35-20-cc.png
12.7445	00.6908	00.0520	35-30-cc.png
11.4159	00.5881	00.0479	35-40-cc.png
10.4670	00.4884	00.0440	35-50-cc.png
09.7070	00.3910	00.0523	35-60-cc.png
09.0623	00.2913	00.0383	35-70-cc.png
08.4719	00.1893	00.0357	35-80-cc.png
19.1276	00.8969	00.0325	350-10-cc.png
16.2773	00.7957	00.0345	350-20-cc.png
14.5641	00.6965	00.0397	350-30-cc.png
13.2833	00.5939	00.0437	350-40-cc.png
12.2914	00.4942	00.0508	350-50-cc.png
11.4917	00.3959	00.0458	350-60-cc.png
10.7984	00.2963	00.0395	350-70-cc.png
10.1865	00.1961	00.0328	350-80-cc.png
19.4534	00.8863	00.0429	351-10-cc.png
16.4966	00.7846	00.0421	351-20-cc.png
14.7044	00.6854	00.0411	351-30-cc.png
13.3939	00.5844	00.0403	351-40-cc.png
12.4018	00.4838	00.0404	351-50-cc.png
11.5227	00.3853	00.0383	351-60-cc.png
10.7597	00.2866	00.0398	351-70-cc.png
10.2000	00.1845	00.0349	351-80-cc.png
17.6459	00.8962	00.0376	352-10-cc.png
14.7500	00.7962	00.0375	352-20-cc.png
13.0741	00.6981	00.0375	352-30-cc.png
11.7462	00.5945	00.0398	352-40-cc.png
10.7661	00.4932	00.0354	352-50-cc.png
10.0366	00.3914	00.0347	352-60-cc.png
09.4408	00.2947	00.0339	352-70-cc.png
08.9259	00.1958	00.0340	352-80-cc.png
19.2493	00.8952	00.0316	353-10-cc.png
16.1650	00.7944	00.0323	353-20-cc.png
14.3327	00.6943	00.0328	353-30-cc.png
12.9698	00.5935	00.0385	353-40-cc.png
11.8872	00.4925	00.0338	353-50-cc.png
11.0154	00.3932	00.0347	353-60-cc.png
10.1862	00.2895	00.0352	353-70-cc.png
09.4370	00.1929	00.0354	353-80-cc.png
18.7098	00.8970	00.0293	354-10-cc.png
15.8656	00.7960	00.0303	354-20-cc.png
14.1994	00.6978	00.0306	354-30-cc.png
12.9853	00.5959	00.0311	354-40-cc.png
12.0207	00.4961	00.0315	354-50-cc.png
11.1856	00.3953	00.0326	354-60-cc.png
10.4833	00.2969	00.0365	354-70-cc.png
09.8440	00.1959	00.0322	354-80-cc.png
19.1046	00.8952	00.0336	355-10-cc.png
16.1163	00.7937	00.0349	355-20-cc.png
14.2711	00.6931	00.0375	355-30-cc.png
12.9099	00.5917	00.0353	355-40-cc.png
11.8814	00.4907	00.0355	355-50-cc.png
11.0817	00.3929	00.0350	355-60-cc.png
10.3534	00.2934	00.0347	355-70-cc.png
09.5893	00.1899	00.0342	355-80-cc.png
19.0143	00.8972	00.0297	356-10-cc.png
16.0122	00.7940	00.0372	356-20-cc.png
14.2821	00.6947	00.0312	356-30-cc.png
12.9980	00.5935	00.0325	356-40-cc.png
11.9401	00.4921	00.0327	356-50-cc.png
11.0900	00.3924	00.0322	356-60-cc.png
10.3495	00.2934	00.0322	356-70-cc.png
09.6929	00.1905	00.0327	356-80-cc.png
19.2468	00.8958	00.0323	357-10-cc.png
16.2729	00.7945	00.0337	357-20-cc.png
14.4488	00.6933	00.0335	357-30-cc.png
13.0930	00.5911	00.0344	357-40-cc.png
12.0485	00.4905	00.0383	357-50-cc.png
11.1781	00.3903	00.0340	357-60-cc.png
10.4517	00.2910	00.0330	357-70-cc.png
09.8261	00.1907	00.0333	357-80-cc.png
17.9136	00.8902	00.0645	358-10-cc.png
14.8297	00.7872	00.0631	358-20-cc.png
13.0674	00.6861	00.0569	358-30-cc.png
11.8206	00.5835	00.0518	358-40-cc.png
10.8284	00.4783	00.0483	358-50-cc.png
10.0235	00.3784	00.0435	358-60-cc.png
09.3721	00.2803	00.0404	358-70-cc.png
08.7821	00.1806	00.0369	358-80-cc.png
18.3970	00.8923	00.0545	359-10-cc.png
15.3853	00.7904	00.0505	359-20-cc.png
13.6391	00.6899	00.0476	359-30-cc.png
12.3217	00.5873	00.0448	359-40-cc.png
11.3607	00.4848	00.0422	359-50-cc.png
10.6275	00.3868	00.0404	359-60-cc.png
10.0034	00.2842	00.0378	359-70-cc.png
09.4582	00.1830	00.0365	359-80-cc.png
19.4581	00.8952	00.0292	36-10-cc.png
16.5446	00.7937	00.0297	36-20-cc.png
14.7685	00.6954	00.0329	36-30-cc.png
13.4020	00.5928	00.0309	36-40-cc.png
12.3256	00.4923	00.0315	36-50-cc.png
11.5417	00.3940	00.0317	36-60-cc.png
10.8550	00.2960	00.0349	36-70-cc.png
10.2744	00.1958	00.0334	36-80-cc.png
17.0747	00.8918	00.0582	360-10-cc.png
13.9127	00.7903	00.0509	360-20-cc.png
12.1311	00.6916	00.0529	360-30-cc.png
10.9846	00.5884	00.0442	360-40-cc.png
10.1984	00.4876	00.0424	360-50-cc.png
09.6195	00.3873	00.0394	360-60-cc.png
09.0654	00.2868	00.0378	360-70-cc.png
08.5407	00.1850	00.0355	360-80-cc.png
17.5027	00.8936	00.0559	361-10-cc.png
14.4787	00.7915	00.0515	361-20-cc.png
12.7664	00.6923	00.0490	361-30-cc.png
11.4644	00.5900	00.0450	361-40-cc.png
10.4471	00.4882	00.0429	361-50-cc.png
09.6628	00.3873	00.0396	361-60-cc.png
09.0370	00.2869	00.0390	361-70-cc.png
08.4698	00.1850	00.0367	361-80-cc.png
18.4654	00.8971	00.0314	362-10-cc.png
15.5917	00.7947	00.0327	362-20-cc.png
13.7962	00.6950	00.0339	362-30-cc.png
12.3699	00.5924	00.0440	362-40-cc.png
11.3012	00.4921	00.0360	362-50-cc.png
10.4566	00.3925	00.0334	362-60-cc.png
09.7540	00.2934	00.0336	362-70-cc.png
09.1264	00.1913	00.0331	362-80-cc.png
18.9838	00.8942	00.0319	363-10-cc.png
15.8263	00.7917	00.0331	363-20-cc.png
14.1019	00.6937	00.0326	363-30-cc.png
12.8058	00.5916	00.0326	363-40-cc.png
11.7459	00.4907	00.0324	363-50-cc.png
10.8550	00.3931	00.0336	363-60-cc.png
10.1110	00.2918	00.0329	363-70-cc.png
09.4775	00.1926	00.0329	363-80-cc.png
19.3631	00.8948	00.0318	364-10-cc.png
16.3492	00.7932	00.0389	364-20-cc.png
14.5612	00.6935	00.0338	364-30-cc.png
13.2356	00.5904	00.0332	364-40-cc.png
12.2312	00.4894	00.0340	364-50-cc.png
11.4354	00.3908	00.0332	364-60-cc.png
10.7429	00.2911	00.0326	364-70-cc.png
10.1602	00.1919	00.0320	364-80-cc.png
16.4452	00.8894	00.0453	365-10-cc.png
13.7806	00.7874	00.0447	365-20-cc.png
12.1239	00.6876	00.0532	365-30-cc.png
10.9679	00.5854	00.0434	365-40-cc.png
10.0936	00.4840	00.0412	365-50-cc.png
09.4534	00.3875	00.0384	365-60-cc.png
08.8749	00.2869	00.0385	365-70-cc.png
08.3794	00.1841	00.0382	365-80-cc.png
16.6967	00.8855	00.0522	366-10-cc.png
13.7562	00.7845	00.0474	366-20-cc.png
12.0624	00.6844	00.0448	366-30-cc.png
10.8173	00.5821	00.0454	366-40-cc.png
09.8852	00.4807	00.0417	366-50-cc.png
09.1536	00.3801	00.0406	366-60-cc.png
08.5384	00.2804	00.0400	366-70-cc.png
08.0301	00.1801	00.0391	366-80-cc.png
16.7831	00.8899	00.0491	367-10-cc.png
13.8890	00.7890	00.0450	367-20-cc.png
12.3161	00.6897	00.0438	367-30-cc.png
11.0733	00.5864	00.0458	367-40-cc.png
10.1213	00.4847	00.0414	367-50-cc.png
09.4089	00.3833	00.0414	367-60-cc.png
08.7814	00.2848	00.0381	367-70-cc.png
08.2610	00.1838	00.0451	367-80-cc.png
18.7896	00.8962	00.0447	368-10-cc.png
15.6860	00.7964	00.0431	368-20-cc.png
13.8020	00.6969	00.0414	368-30-cc.png
12.4920	00.5971	00.0416	368-40-cc.png
11.4772	00.4959	00.0384	368-50-cc.png
10.5531	00.3946	00.0373	368-60-cc.png
09.8135	00.2964	00.0358	368-70-cc.png
09.2017	00.1966	00.0394	368-80-cc.png
18.1554	00.8935	00.0419	369-10-cc.png
15.1173	00.7920	00.0412	369-20-cc.png
13.3291	00.6913	00.0412	369-30-cc.png
11.9706	00.5888	00.0410	369-40-cc.png
10.9390	00.4851	00.0384	369-50-cc.png
