==========================================================================================
Watermark Embedding
Selected? 0
==========================================================================================
PSNR	SSIM	Time	Filename
13.5484	00.6920	00.1267	kodim03-30-cc.png
12.3693	00.5913	00.1128	kodim03-40-cc.png
11.4517	00.4900	00.1018	kodim03-50-cc.png
10.6936	00.3899	00.1035	kodim03-60-cc.png
10.1121	00.2916	00.0819	kodim03-70-cc.png
09.6285	00.1927	00.0780	kodim03-80-cc.png
19.8659	00.8954	00.1350	kodim04-10-cc.png
16.6300	00.7957	00.0960	kodim04-20-cc.png
14.3958	00.6964	00.0880	kodim04-30-cc.png
12.8668	00.5967	00.0852	kodim04-40-cc.png
11.7829	00.4967	00.0830	kodim04-50-cc.png
10.9559	00.3963	00.0787	kodim04-60-cc.png
10.2709	00.2974	00.0752	kodim04-70-cc.png
09.6917	00.1981	00.0701	kodim04-80-cc.png
17.5471	00.8950	00.0761	kodim05-10-cc.png
14.6689	00.7948	00.0779	kodim05-20-cc.png
13.0198	00.6940	00.0742	kodim05-30-cc.png
11.7683	00.5937	00.0727	kodim05-40-cc.png
10.8375	00.4945	00.0733	kodim05-50-cc.png
10.0638	00.3930	00.0693	kodim05-60-cc.png
09.4267	00.2954	00.0679	kodim05-70-cc.png
08.8993	00.1950	00.0660	kodim05-80-cc.png
19.5796	00.8952	00.1039	kodim06-10-cc.png
16.4839	00.7944	00.1039	kodim06-20-cc.png
14.5090	00.6944	00.1033	kodim06-30-cc.png
13.0606	00.5942	00.0974	kodim06-40-cc.png
11.9339	00.4943	00.0914	kodim06-50-cc.png
11.0343	00.3932	00.0883	kodim06-60-cc.png
10.2819	00.2947	00.0774	kodim06-70-cc.png
09.6191	00.1949	00.0716	kodim06-80-cc.png
18.8866	00.8937	00.1263	kodim07-10-cc.png
15.7942	00.7931	00.1203	kodim07-20-cc.png
14.0872	00.6926	00.1122	kodim07-30-cc.png
12.9088	00.5927	00.1039	kodim07-40-cc.png
12.0253	00.4936	00.0972	kodim07-50-cc.png
11.2757	00.3924	00.0868	kodim07-60-cc.png
10.7054	00.2934	00.0790	kodim07-70-cc.png
10.1764	00.1954	00.0725	kodim07-80-cc.png
18.2584	00.8949	00.0841	kodim08-10-cc.png
15.1098	00.7961	00.0703	kodim08-20-cc.png
13.3717	00.6957	00.0688	kodim08-30-cc.png
12.1318	00.5952	00.0667	kodim08-40-cc.png
11.2244	00.4953	00.0661	kodim08-50-cc.png
10.4872	00.3946	00.0664	kodim08-60-cc.png
09.8884	00.2960	00.0646	kodim08-70-cc.png
09.3554	00.1966	00.0653	kodim08-80-cc.png
19.0901	00.8872	00.1145	kodim09-10-cc.png
16.1797	00.7867	00.1032	kodim09-20-cc.png
14.4483	00.6873	00.0982	kodim09-30-cc.png
13.2477	00.5872	00.0911	kodim09-40-cc.png
12.3751	00.4876	00.0864	kodim09-50-cc.png
11.6953	00.3884	00.0825	kodim09-60-cc.png
11.1221	00.2886	00.0756	kodim09-70-cc.png
10.6052	00.1898	00.0716	kodim09-80-cc.png
20.3882	00.8895	00.0998	kodim10-10-cc.png
17.2322	00.7899	00.0944	kodim10-20-cc.png
15.2740	00.6899	00.1020	kodim10-30-cc.png
13.9945	00.5900	00.0837	kodim10-40-cc.png
12.8512	00.4913	00.0774	kodim10-50-cc.png
11.9326	00.3906	00.0757	kodim10-60-cc.png
11.2697	00.2929	00.0817	kodim10-70-cc.png
10.6792	00.1933	00.0763	kodim10-80-cc.png
18.0501	00.8920	00.1117	kodim11-10-cc.png
15.0958	00.7900	00.1047	kodim11-20-cc.png
13.2227	00.6901	00.0955	kodim11-30-cc.png
12.1346	00.5898	00.0923	kodim11-40-cc.png
11.2686	00.4891	00.0889	kodim11-50-cc.png
10.6213	00.3891	00.0843	kodim11-60-cc.png
10.0429	00.2901	00.0781	kodim11-70-cc.png
09.5263	00.1905	00.0718	kodim11-80-cc.png
18.3509	00.8946	00.1301	kodim12-10-cc.png
15.5251	00.7940	00.1268	kodim12-20-cc.png
13.9579	00.6936	00.1193	kodim12-30-cc.png
12.8129	00.5927	00.1105	kodim12-40-cc.png
11.8988	00.4941	00.1024	kodim12-50-cc.png
11.0883	00.3931	00.1009	kodim12-60-cc.png
10.3991	00.2940	00.0854	kodim12-70-cc.png
09.7962	00.1950	00.0751	kodim12-80-cc.png
18.6415	00.8963	00.0662	kodim13-10-cc.png
15.6217	00.7958	00.0684	kodim13-20-cc.png
13.8456	00.6962	00.0683	kodim13-30-cc.png
12.5720	00.5950	00.0675	kodim13-40-cc.png
11.6157	00.4962	00.0666	kodim13-50-cc.png
10.7950	00.3947	00.0675	kodim13-60-cc.png
10.1022	00.2961	00.0644	kodim13-70-cc.png
09.4952	00.1960	00.0630	kodim13-80-cc.png
18.4384	00.8944	00.0813	kodim14-10-cc.png
15.4277	00.7950	00.0798	kodim14-20-cc.png
13.7316	00.6935	00.0772	kodim14-30-cc.png
12.4969	00.5929	00.0799	kodim14-40-cc.png
11.5001	00.4907	00.0734	kodim14-50-cc.png
10.6649	00.3896	00.0726	kodim14-60-cc.png
09.9581	00.2904	00.0699	kodim14-70-cc.png
09.3684	00.1914	00.0675	kodim14-80-cc.png
17.9998	00.8926	00.1148	kodim15-10-cc.png
14.8318	00.7918	00.1102	kodim15-20-cc.png
12.7998	00.6911	00.1018	kodim15-30-cc.png
11.3833	00.5898	00.0922	kodim15-40-cc.png
10.3003	00.4906	00.0855	kodim15-50-cc.png
09.4198	00.3896	00.0778	kodim15-60-cc.png
08.7019	00.2908	00.0729	kodim15-70-cc.png
08.0700	00.1913	00.0695	kodim15-80-cc.png
19.5019	00.8906	00.1278	kodim16-10-cc.png
16.5110	00.7908	00.1181	kodim16-20-cc.png
14.6260	00.6906	00.1119	kodim16-30-cc.png
13.3091	00.5903	00.1043	kodim16-40-cc.png
12.3068	00.4905	00.0963	kodim16-50-cc.png
11.4714	00.3902	00.0893	kodim16-60-cc.png
10.7801	00.2910	00.0806	kodim16-70-cc.png
10.1626	00.1913	00.0746	kodim16-80-cc.png
19.8233	00.8882	00.1147	kodim17-10-cc.png
16.5813	00.7882	00.1108	kodim17-20-cc.png
14.3981	00.6873	00.1058	kodim17-30-cc.png
12.8239	00.5867	00.1007	kodim17-40-cc.png
11.5697	00.4856	00.1004	kodim17-50-cc.png
10.5565	00.3848	00.0881	kodim17-60-cc.png
09.7379	00.2864	00.0805	kodim17-70-cc.png
09.0399	00.1864	00.0760	kodim17-80-cc.png
17.6448	00.8909	00.0756	kodim18-10-cc.png
14.7220	00.7913	00.0751	kodim18-20-cc.png
12.9504	00.6912	00.0732	kodim18-30-cc.png
11.7136	00.5901	00.0711	kodim18-40-cc.png
10.7744	00.4918	00.0673	kodim18-50-cc.png
09.9844	00.3907	00.0667	kodim18-60-cc.png
09.3306	00.2932	00.0640	kodim18-70-cc.png
08.7409	00.1949	00.0635	kodim18-80-cc.png
19.2753	00.8922	00.1042	kodim19-10-cc.png
16.0768	00.7920	00.1017	kodim19-20-cc.png
14.2139	00.6910	00.0942	kodim19-30-cc.png
12.9643	00.5910	00.0892	kodim19-40-cc.png
11.9888	00.4910	00.0822	kodim19-50-cc.png
11.2089	00.3908	00.0791	kodim19-60-cc.png
10.5916	00.2935	00.0724	kodim19-70-cc.png
10.0339	00.1944	00.0687	kodim19-80-cc.png
16.4430	00.8879	00.1338	kodim20-10-cc.png
13.3322	00.7862	00.1229	kodim20-20-cc.png
11.4935	00.6864	00.1140	kodim20-30-cc.png
10.2537	00.5869	00.1032	kodim20-40-cc.png
09.2983	00.4873	00.0952	kodim20-50-cc.png
08.5026	00.3869	00.0884	kodim20-60-cc.png
07.8337	00.2882	00.0845	kodim20-70-cc.png
07.2539	00.1890	00.0725	kodim20-80-cc.png
18.7864	00.8941	00.1068	kodim21-10-cc.png
16.0913	00.7944	00.1023	kodim21-20-cc.png
14.4620	00.6941	00.0972	kodim21-30-cc.png
13.2334	00.5938	00.0906	kodim21-40-cc.png
12.2570	00.4954	00.0848	kodim21-50-cc.png
11.4722	00.3950	00.0801	kodim21-60-cc.png
10.8204	00.2953	00.0740	kodim21-70-cc.png
10.2683	00.1963	00.0693	kodim21-80-cc.png
18.7354	00.8935	00.0915	kodim22-10-cc.png
15.7378	00.7928	00.0902	kodim22-20-cc.png
13.9885	00.6920	00.0877	kodim22-30-cc.png
12.7973	00.5924	00.0832	kodim22-40-cc.png
11.9099	00.4922	00.0801	kodim22-50-cc.png
11.2083	00.3922	00.0775	kodim22-60-cc.png
10.6241	00.2937	00.0728	kodim22-70-cc.png
10.1000	00.1949	00.0693	kodim22-80-cc.png
18.5943	00.8947	00.1446	kodim23-10-cc.png
15.3987	00.7953	00.1346	kodim23-20-cc.png
13.5284	00.6952	00.1264	kodim23-30-cc.png
12.2591	00.5934	00.1143	kodim23-40-cc.png
11.3562	00.4932	00.1032	kodim23-50-cc.png
10.6134	00.3929	00.0939	kodim23-60-cc.png
09.9827	00.2941	00.0885	kodim23-70-cc.png
09.4076	00.1948	00.0767	kodim23-80-cc.png
19.4608	00.8912	00.0924	kodim24-10-cc.png
16.4554	00.7918	00.0889	kodim24-20-cc.png
14.4636	00.6906	00.0830	kodim24-30-cc.png
13.1372	00.5912	00.0782	kodim24-40-cc.png
12.1413	00.4926	00.0728	kodim24-50-cc.png
11.2583	00.3920	00.0703	kodim24-60-cc.png
10.5199	00.2954	00.0678	kodim24-70-cc.png
09.8346	00.1949	00.0663	kodim24-80-cc.png
==========================================================================================
Image Tampering time: 33.3123
==========================================================================================
Tamper Detection
Selected? 0
==========================================================================================
TamRate	TPRate	FNRate	FPRate	TNRate	Prcsion	F1Score	Accracy	Time	Filename
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	04.7740	kodim01-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.2906	kodim01-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	04.2470	kodim01-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	04.1998	kodim01-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.0932	kodim01-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.1204	kodim01-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	04.0457	kodim01-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	03.9316	kodim01-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	04.4473	kodim02-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.3046	kodim02-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	04.2565	kodim02-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	04.2099	kodim02-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.1586	kodim02-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.1921	kodim02-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	04.0035	kodim02-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	03.9634	kodim02-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	04.3410	kodim03-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.2736	kodim03-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	04.2368	kodim03-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	04.4285	kodim03-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.0961	kodim03-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.0742	kodim03-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	04.0062	kodim03-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	03.9575	kodim03-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	05.2408	kodim04-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.2962	kodim04-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	04.2548	kodim04-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	04.1867	kodim04-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.0973	kodim04-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.0568	kodim04-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	03.9683	kodim04-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	03.9320	kodim04-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	04.3705	kodim05-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.2808	kodim05-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	04.2592	kodim05-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	04.2896	kodim05-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.1666	kodim05-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.1036	kodim05-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	04.0089	kodim05-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	03.9525	kodim05-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	04.3639	kodim06-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.3536	kodim06-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	04.2904	kodim06-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	04.1509	kodim06-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.1054	kodim06-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.0901	kodim06-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	04.0250	kodim06-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	03.9290	kodim06-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	04.3519	kodim07-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.2647	kodim07-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	04.1942	kodim07-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	04.1734	kodim07-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.1038	kodim07-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.0442	kodim07-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	03.9940	kodim07-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	03.9319	kodim07-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	04.3711	kodim08-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.2970	kodim08-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	04.2477	kodim08-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	04.1515	kodim08-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.0958	kodim08-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.0827	kodim08-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	04.0827	kodim08-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	04.1183	kodim08-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	04.4379	kodim09-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	05.1106	kodim09-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	04.3077	kodim09-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	04.1443	kodim09-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.1436	kodim09-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.0352	kodim09-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	03.9468	kodim09-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	03.9331	kodim09-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	04.4068	kodim10-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.2660	kodim10-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	04.2516	kodim10-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	04.2298	kodim10-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.0941	kodim10-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.0618	kodim10-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	04.0481	kodim10-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	03.9477	kodim10-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	04.4690	kodim11-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.2647	kodim11-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	04.2231	kodim11-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	04.1311	kodim11-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.0854	kodim11-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.1288	kodim11-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	03.9545	kodim11-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	03.9788	kodim11-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	04.2800	kodim12-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.2787	kodim12-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	04.1795	kodim12-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	04.1519	kodim12-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.0648	kodim12-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.0480	kodim12-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	03.9835	kodim12-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	03.9505	kodim12-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	04.2904	kodim13-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.3360	kodim13-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	04.2018	kodim13-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	04.1116	kodim13-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.1013	kodim13-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.0213	kodim13-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	03.9882	kodim13-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	03.9226	kodim13-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	04.4835	kodim14-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.2575	kodim14-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	04.1808	kodim14-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	04.1374	kodim14-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.1025	kodim14-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.0435	kodim14-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	03.9596	kodim14-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	03.9292	kodim14-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	04.3287	kodim15-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.2776	kodim15-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	04.1926	kodim15-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	04.2037	kodim15-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.1448	kodim15-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.0435	kodim15-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	04.0164	kodim15-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	03.9910	kodim15-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	04.4185	kodim16-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.6468	kodim16-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	04.2149	kodim16-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	04.1840	kodim16-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.0838	kodim16-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.0923	kodim16-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	04.0151	kodim16-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	03.9491	kodim16-80-cc.png
00.1001	00.9999	00.0001	00.0005	00.9995	00.9995	00.9997	00.9997	04.3915	kodim17-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.3177	kodim17-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	04.2381	kodim17-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	04.1761	kodim17-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.0862	kodim17-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.0735	kodim17-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	04.0206	kodim17-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	03.9476	kodim17-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	04.3470	kodim18-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.2774	kodim18-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	04.2286	kodim18-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	04.1342	kodim18-40-cc.png
