==========================================================================================
Watermark Embedding
Selected? 0
==========================================================================================
PSNR	SSIM	Time	Filename
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	05.0730	kodim18-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	05.0508	kodim18-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.9073	kodim18-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.8883	kodim18-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	04.8443	kodim18-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	04.7885	kodim18-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	05.1951	kodim19-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	05.0754	kodim19-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	04.9872	kodim19-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	05.0097	kodim19-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.9321	kodim19-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.9362	kodim19-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	04.8225	kodim19-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	04.8784	kodim19-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	05.2650	kodim20-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	05.2050	kodim20-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	05.0862	kodim20-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	05.0266	kodim20-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	05.0295	kodim20-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.8828	kodim20-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	04.8912	kodim20-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	04.8232	kodim20-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	05.2227	kodim21-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	05.1961	kodim21-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9979	05.1141	kodim21-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	05.0005	kodim21-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	05.0275	kodim21-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.9030	kodim21-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	04.8939	kodim21-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	04.8349	kodim21-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	05.2570	kodim22-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	05.2172	kodim22-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	05.0889	kodim22-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	05.1220	kodim22-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	05.0255	kodim22-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.9245	kodim22-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	04.9191	kodim22-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	04.8622	kodim22-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	05.2330	kodim23-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	05.2436	kodim23-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	05.0780	kodim23-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	05.0540	kodim23-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	04.9591	kodim23-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.9820	kodim23-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	04.8816	kodim23-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	04.8418	kodim23-80-cc.png
00.1001	01.0000	00.0000	00.0005	00.9995	00.9995	00.9998	00.9998	05.3068	kodim24-10-cc.png
00.1998	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	05.1528	kodim24-20-cc.png
00.2998	01.0000	00.0000	00.0041	00.9959	00.9959	00.9980	00.9980	05.1734	kodim24-30-cc.png
00.4005	01.0000	00.0000	00.0041	00.9959	00.9959	00.9979	00.9979	05.0746	kodim24-40-cc.png
00.4999	01.0000	00.0000	00.0018	00.9982	00.9982	00.9991	00.9991	05.0340	kodim24-50-cc.png
00.6007	01.0000	00.0000	00.0063	00.9937	00.9937	00.9968	00.9968	04.9041	kodim24-60-cc.png
00.6999	01.0000	00.0000	00.0145	00.9855	00.9857	00.9928	00.9927	04.9689	kodim24-70-cc.png
00.8002	01.0000	00.0000	00.0058	00.9942	00.9942	00.9971	00.9971	04.7891	kodim24-80-cc.png
==========================================================================================
Tamper Detection time: 980.5498
==========================================================================================
Self-Recovery
Selected? 0
==========================================================================================
PSNR	SSIM	TCPRate	Time	Filename
33.7230	00.9771	00.0000	06.7137	kodim01-10-cc.png
31.0793	00.9596	00.0000	06.2843	kodim01-20-cc.png
28.8707	00.9290	00.0555	06.8533	kodim01-30-cc.png
26.4936	00.8807	00.1805	08.1009	kodim01-40-cc.png
24.6611	00.8305	00.3148	10.7733	kodim01-50-cc.png
22.8853	00.7624	00.4610	17.4681	kodim01-60-cc.png
21.2658	00.6826	00.6065	35.4963	kodim01-70-cc.png
19.4229	00.5971	00.7434	96.7208	kodim01-80-cc.png
40.2132	00.9981	00.0000	06.2478	kodim02-10-cc.png
37.8502	00.9968	00.0000	06.4196	kodim02-20-cc.png
35.2596	00.9944	00.0554	06.8050	kodim02-30-cc.png
32.7800	00.9905	00.1805	08.1312	kodim02-40-cc.png
30.7708	00.9857	00.3148	10.8136	kodim02-50-cc.png
28.8309	00.9789	00.4610	17.4974	kodim02-60-cc.png
27.3649	00.9710	00.6065	35.4159	kodim02-70-cc.png
25.4649	00.9614	00.7434	96.4517	kodim02-80-cc.png
39.9426	00.9943	00.0000	06.3699	kodim03-10-cc.png
38.2966	00.9929	00.0000	06.4829	kodim03-20-cc.png
36.1275	00.9906	00.0555	06.7833	kodim03-30-cc.png
33.3571	00.9855	00.1805	08.4712	kodim03-40-cc.png
30.9260	00.9760	00.3148	11.0833	kodim03-50-cc.png
28.7896	00.9585	00.4610	17.4911	kodim03-60-cc.png
26.7805	00.9346	00.6065	35.8094	kodim03-70-cc.png
24.3157	00.8987	00.7434	95.9967	kodim03-80-cc.png
43.4297	00.9961	00.0000	06.2110	kodim04-10-cc.png
41.0463	00.9936	00.0000	06.3546	kodim04-20-cc.png
37.4894	00.9887	00.0565	06.7456	kodim04-30-cc.png
33.5732	00.9814	00.1829	08.0218	kodim04-40-cc.png
30.8360	00.9723	00.3179	10.8212	kodim04-50-cc.png
28.4468	00.9573	00.4649	17.9612	kodim04-60-cc.png
26.2787	00.9368	00.6103	34.5041	kodim04-70-cc.png
24.0641	00.9063	00.7467	91.7583	kodim04-80-cc.png
33.7882	00.9857	00.0000	06.2173	kodim05-10-cc.png
30.6301	00.9693	00.0000	06.3522	kodim05-20-cc.png
27.8086	00.9382	00.0555	06.6775	kodim05-30-cc.png
24.9693	00.8812	00.1805	08.0662	kodim05-40-cc.png
22.8063	00.8134	00.3148	10.7528	kodim05-50-cc.png
20.9361	00.7333	00.4610	17.5844	kodim05-60-cc.png
19.0874	00.6406	00.6065	35.4851	kodim05-70-cc.png
17.4016	00.5347	00.7434	95.5895	kodim05-80-cc.png
34.1414	00.9768	00.0000	06.1944	kodim06-10-cc.png
31.8383	00.9609	00.0000	06.3432	kodim06-20-cc.png
29.5127	00.9396	00.0555	06.7122	kodim06-30-cc.png
27.4168	00.9080	00.1805	08.1972	kodim06-40-cc.png
25.8261	00.8717	00.3148	10.7529	kodim06-50-cc.png
24.3402	00.8268	00.4610	18.0793	kodim06-60-cc.png
22.9517	00.7759	00.6065	35.3768	kodim06-70-cc.png
21.6231	00.7269	00.7434	95.5243	kodim06-80-cc.png
37.5807	00.9920	00.0000	06.3404	kodim07-10-cc.png
35.4847	00.9879	00.0000	06.3376	kodim07-20-cc.png
33.2347	00.9779	00.0555	06.8070	kodim07-30-cc.png
29.8892	00.9514	00.1805	08.1141	kodim07-40-cc.png
27.5165	00.9179	00.3148	10.8582	kodim07-50-cc.png
25.3021	00.8753	00.4610	17.5114	kodim07-60-cc.png
23.4862	00.8306	00.6065	35.2852	kodim07-70-cc.png
21.2061	00.7637	00.7434	95.1958	kodim07-80-cc.png
33.1696	00.9820	00.0000	06.1025	kodim08-10-cc.png
29.6240	00.9640	00.0000	06.1759	kodim08-20-cc.png
25.4830	00.9234	00.0555	06.6216	kodim08-30-cc.png
22.6401	00.8581	00.1805	08.0545	kodim08-40-cc.png
20.6450	00.7818	00.3148	10.7708	kodim08-50-cc.png
18.8633	00.6935	00.4610	17.5476	kodim08-60-cc.png
17.2559	00.5964	00.6065	35.3198	kodim08-70-cc.png
15.8694	00.4854	00.7434	94.8554	kodim08-80-cc.png
38.1677	00.9857	00.0000	06.1364	kodim09-10-cc.png
36.3394	00.9793	00.0000	06.2832	kodim09-20-cc.png
33.3709	00.9668	00.0565	06.8771	kodim09-30-cc.png
29.8728	00.9441	00.1830	08.0214	kodim09-40-cc.png
27.5474	00.9110	00.3179	10.9307	kodim09-50-cc.png
25.5178	00.8636	00.4649	17.6688	kodim09-60-cc.png
24.0566	00.8165	00.6103	34.2377	kodim09-70-cc.png
22.3333	00.7556	00.7467	91.4241	kodim09-80-cc.png
43.1262	00.9901	00.0000	06.1430	kodim10-10-cc.png
39.8067	00.9844	00.0000	06.2656	kodim10-20-cc.png
35.1343	00.9716	00.0565	06.6174	kodim10-30-cc.png
31.7660	00.9474	00.1830	07.9701	kodim10-40-cc.png
29.1115	00.9130	00.3179	10.8153	kodim10-50-cc.png
26.4924	00.8653	00.4648	17.6650	kodim10-60-cc.png
24.6890	00.8088	00.6103	34.3902	kodim10-70-cc.png
23.1360	00.7387	00.7467	91.7163	kodim10-80-cc.png
33.2833	00.9821	00.0000	06.1919	kodim11-10-cc.png
31.6433	00.9723	00.0000	06.4132	kodim11-20-cc.png
30.1200	00.9564	00.0554	06.7481	kodim11-30-cc.png
27.7637	00.9220	00.1805	08.9387	kodim11-40-cc.png
26.0823	00.8842	00.3148	10.8458	kodim11-50-cc.png
24.4548	00.8368	00.4610	17.6428	kodim11-60-cc.png
22.7826	00.7849	00.6065	35.3193	kodim11-70-cc.png
21.2652	00.7213	00.7434	95.2779	kodim11-80-cc.png
37.9984	00.9917	00.0000	06.1958	kodim12-10-cc.png
36.0038	00.9856	00.0000	06.3644	kodim12-20-cc.png
33.9673	00.9762	00.0555	06.8008	kodim12-30-cc.png
32.1771	00.9635	00.1805	08.0403	kodim12-40-cc.png
30.6498	00.9512	00.3148	10.8664	kodim12-50-cc.png
28.4023	00.9304	00.4610	17.3469	kodim12-60-cc.png
26.0478	00.9028	00.6065	35.6315	kodim12-70-cc.png
24.3956	00.8753	00.7434	95.2498	kodim12-80-cc.png
32.6809	00.9806	00.0000	06.1117	kodim13-10-cc.png
29.4953	00.9609	00.0000	06.2350	kodim13-20-cc.png
26.9861	00.9293	00.0555	06.6618	kodim13-30-cc.png
24.5384	00.8783	00.1805	08.0097	kodim13-40-cc.png
22.6176	00.8221	00.3148	10.7200	kodim13-50-cc.png
21.1411	00.7562	00.4610	17.5542	kodim13-60-cc.png
19.8432	00.6918	00.6065	35.5348	kodim13-70-cc.png
18.6719	00.6244	00.7434	94.9783	kodim13-80-cc.png
34.8117	00.9884	00.0000	06.1895	kodim14-10-cc.png
32.7375	00.9809	00.0000	06.2715	kodim14-20-cc.png
30.0298	00.9636	00.0555	06.6449	kodim14-30-cc.png
27.3770	00.9315	00.1805	08.0163	kodim14-40-cc.png
25.5715	00.8923	00.3148	10.9896	kodim14-50-cc.png
23.8775	00.8348	00.4610	18.1347	kodim14-60-cc.png
22.1858	00.7659	00.6065	35.3551	kodim14-70-cc.png
20.5056	00.6831	00.7434	94.7860	kodim14-80-cc.png
38.7058	00.9910	00.0000	06.2629	kodim15-10-cc.png
36.5985	00.9855	00.0000	06.3348	kodim15-20-cc.png
34.8872	00.9792	00.0555	06.7958	kodim15-30-cc.png
32.2287	00.9660	00.1804	08.0778	kodim15-40-cc.png
29.8413	00.9490	00.3148	10.8167	kodim15-50-cc.png
27.5860	00.9257	00.4610	17.5082	kodim15-60-cc.png
25.6608	00.8959	00.6065	35.4413	kodim15-70-cc.png
22.6407	00.8431	00.7434	95.7849	kodim15-80-cc.png
37.2767	00.9799	00.0000	06.2700	kodim16-10-cc.png
35.7412	00.9662	00.0000	06.3834	kodim16-20-cc.png
33.5297	00.9443	00.0555	06.7356	kodim16-30-cc.png
31.3713	00.9106	00.1805	08.1212	kodim16-40-cc.png
29.6323	00.8710	00.3148	10.9165	kodim16-50-cc.png
28.2639	00.8290	00.4610	17.5552	kodim16-60-cc.png
26.7601	00.7790	00.6065	35.3656	kodim16-70-cc.png
25.2825	00.7200	00.7434	95.2084	kodim16-80-cc.png
40.9544	00.9857	00.0000	06.1714	kodim17-10-cc.png
37.2976	00.9766	00.0000	06.2651	kodim17-20-cc.png
33.0658	00.9604	00.0565	06.6591	kodim17-30-cc.png
29.9801	00.9306	00.1830	08.1669	kodim17-40-cc.png
27.7933	00.8933	00.3179	10.8892	kodim17-50-cc.png
25.8975	00.8459	00.4649	17.8084	kodim17-60-cc.png
24.4175	00.7858	00.6103	34.2598	kodim17-70-cc.png
22.6539	00.7059	00.7467	91.3914	kodim17-80-cc.png
33.1839	00.9845	00.0000	06.0512	kodim18-10-cc.png
32.2846	00.9770	00.0000	06.1859	kodim18-20-cc.png
30.6097	00.9601	00.0565	06.5621	kodim18-30-cc.png
28.3516	00.9262	00.1830	08.1323	kodim18-40-cc.png
26.8085	00.8910	00.3179	11.0471	kodim18-50-cc.png
25.0458	00.8461	00.4649	17.7549	kodim18-60-cc.png
23.1832	00.7890	00.6103	34.3100	kodim18-70-cc.png
21.1932	00.7083	00.7467	91.3426	kodim18-80-cc.png
34.9896	00.9855	00.0000	06.1409	kodim19-10-cc.png
31.3650	00.9756	00.0000	06.5264	kodim19-20-cc.png
29.2566	00.9617	00.0565	06.7884	kodim19-30-cc.png
26.5480	00.9356	00.1830	08.2498	kodim19-40-cc.png
24.4940	00.9027	00.3179	10.8361	kodim19-50-cc.png
22.9424	00.8647	00.4649	17.8640	kodim19-60-cc.png
21.5485	00.8207	00.6103	34.0492	kodim19-70-cc.png
20.3359	00.7751	00.7467	91.5737	kodim19-80-cc.png
36.2696	00.9863	00.0000	06.2485	kodim20-10-cc.png
34.8921	00.9820	00.0000	06.3636	kodim20-20-cc.png
32.5726	00.9722	00.0555	06.8052	kodim20-30-cc.png
29.4262	00.9530	00.1805	08.1230	kodim20-40-cc.png
27.3360	00.9313	00.3148	10.7760	kodim20-50-cc.png
25.2915	00.9002	00.4610	17.5112	kodim20-60-cc.png
23.0763	00.8633	00.6065	35.4477	kodim20-70-cc.png
20.9589	00.8159	00.7434	96.5401	kodim20-80-cc.png
35.5376	00.9881	00.0000	06.3717	kodim21-10-cc.png
32.7983	00.9786	00.0000	06.3273	kodim21-20-cc.png
30.2688	00.9611	00.0554	06.7045	kodim21-30-cc.png
27.7821	00.9310	00.1805	08.1719	kodim21-40-cc.png
25.7814	00.8959	00.3148	10.7161	kodim21-50-cc.png
24.1542	00.8547	00.4610	17.5725	kodim21-60-cc.png
22.5071	00.7998	00.6065	35.3308	kodim21-70-cc.png
20.5943	00.7322	00.7434	95.0454	kodim21-80-cc.png
36.2283	00.9887	00.0000	06.4800	kodim22-10-cc.png
33.4171	00.9822	00.0000	06.3243	kodim22-20-cc.png
31.5420	00.9724	00.0554	06.6744	kodim22-30-cc.png
29.4416	00.9517	00.1805	08.0635	kodim22-40-cc.png
27.5554	00.9231	00.3148	10.7741	kodim22-50-cc.png
25.7417	00.8889	00.4610	17.3474	kodim22-60-cc.png
24.2792	00.8508	00.6065	35.3132	kodim22-70-cc.png
22.9120	00.8105	00.7434	95.0896	kodim22-80-cc.png
40.6514	00.9945	00.0000	06.3118	kodim23-10-cc.png
36.9814	00.9919	00.0000	06.4020	kodim23-20-cc.png
33.0410	00.9860	00.0555	06.8408	kodim23-30-cc.png
30.3730	00.9760	00.1805	08.1280	kodim23-40-cc.png
28.7833	00.9634	00.3148	10.8847	kodim23-50-cc.png
26.8389	00.9423	00.4610	17.4823	kodim23-60-cc.png
24.9645	00.9159	00.6065	35.3312	kodim23-70-cc.png
23.0556	00.8758	00.7434	95.6694	kodim23-80-cc.png
39.2762	00.9859	00.0000	06.1859	kodim24-10-cc.png
34.5316	00.9762	00.0000	06.2788	kodim24-20-cc.png
30.8489	00.9571	00.0555	06.7102	kodim24-30-cc.png
28.1505	00.9215	00.1805	08.0549	kodim24-40-cc.png
25.9599	00.8762	00.3148	10.7618	kodim24-50-cc.png
23.8862	00.8140	00.4610	17.6333	kodim24-60-cc.png
21.9466	00.7350	00.6065	35.4581	kodim24-70-cc.png
20.2052	00.6425	00.7434	95.1275	kodim24-80-cc.png
==========================================================================================
Self-Recovery time: 4502.4639
==========================================================================================
Watermark Embedding time: 136.5111
Image Tampering time: 33.4463
Tamper Detection time: 980.5498
Self-Recovery time: 4502.4639
Total time: 5652.9711
==========================================================================================
