==========================================================================================
Watermark Embedding
Selected? 0
==========================================================================================
PSNR	SSIM	Time	Filename
12.9007	00.5926	00.1071	kodim07-40-cc.png
12.0296	00.4938	00.1004	kodim07-50-cc.png
11.2863	00.3934	00.0887	kodim07-60-cc.png
10.6929	00.2931	00.0807	kodim07-70-cc.png
10.1755	00.1960	00.0751	kodim07-80-cc.png
18.2776	00.8953	00.0694	kodim08-10-cc.png
15.1113	00.7964	00.0709	kodim08-20-cc.png
13.3493	00.6952	00.0696	kodim08-30-cc.png
12.1363	00.5950	00.0702	kodim08-40-cc.png
11.2241	00.4955	00.0671	kodim08-50-cc.png
10.5115	00.3968	00.0687	kodim08-60-cc.png
09.8786	00.2946	00.0657	kodim08-70-cc.png
09.3634	00.1975	00.0642	kodim08-80-cc.png
19.1155	00.8884	00.1157	kodim09-10-cc.png
16.1969	00.7879	00.1303	kodim09-20-cc.png
14.4494	00.6885	00.1082	kodim09-30-cc.png
13.2400	00.5873	00.0986	kodim09-40-cc.png
12.3641	00.4874	00.0922	kodim09-50-cc.png
11.6867	00.3890	00.0906	kodim09-60-cc.png
11.1124	00.2884	00.0819	kodim09-70-cc.png
10.6047	00.1897	00.0765	kodim09-80-cc.png
20.4085	00.8903	00.1102	kodim10-10-cc.png
17.2319	00.7905	00.0987	kodim10-20-cc.png
15.2689	00.6904	00.0911	kodim10-30-cc.png
13.9942	00.5901	00.0867	kodim10-40-cc.png
12.8457	00.4913	00.0813	kodim10-50-cc.png
11.9365	00.3917	00.0828	kodim10-60-cc.png
11.2524	00.2920	00.0725	kodim10-70-cc.png
10.6798	00.1937	00.0715	kodim10-80-cc.png
18.0767	00.8927	00.1041	kodim11-10-cc.png
15.0695	00.7900	00.1025	kodim11-20-cc.png
13.2146	00.6909	00.0960	kodim11-30-cc.png
12.1155	00.5902	00.0942	kodim11-40-cc.png
11.2669	00.4898	00.0905	kodim11-50-cc.png
10.6297	00.3907	00.0884	kodim11-60-cc.png
10.0420	00.2894	00.0771	kodim11-70-cc.png
09.5246	00.1908	00.0715	kodim11-80-cc.png
18.3500	00.8948	00.1344	kodim12-10-cc.png
15.5286	00.7940	00.1325	kodim12-20-cc.png
13.9489	00.6937	00.1231	kodim12-30-cc.png
12.8072	00.5924	00.1127	kodim12-40-cc.png
11.8999	00.4937	00.1029	kodim12-50-cc.png
11.1038	00.3945	00.0945	kodim12-60-cc.png
10.3812	00.2934	00.0852	kodim12-70-cc.png
09.7826	00.1956	00.0757	kodim12-80-cc.png
18.6611	00.8963	00.0651	kodim13-10-cc.png
15.6191	00.7964	00.0669	kodim13-20-cc.png
13.8263	00.6954	00.0675	kodim13-30-cc.png
12.5654	00.5948	00.0681	kodim13-40-cc.png
11.6033	00.4952	00.0693	kodim13-50-cc.png
10.8066	00.3964	00.0674	kodim13-60-cc.png
10.1060	00.2952	00.0699	kodim13-70-cc.png
09.4979	00.1970	00.0630	kodim13-80-cc.png
18.4439	00.8947	00.0819	kodim14-10-cc.png
15.4391	00.7948	00.0802	kodim14-20-cc.png
13.7374	00.6941	00.0798	kodim14-30-cc.png
12.4884	00.5922	00.0768	kodim14-40-cc.png
11.5066	00.4909	00.0746	kodim14-50-cc.png
10.6728	00.3912	00.0732	kodim14-60-cc.png
09.9553	00.2903	00.0689	kodim14-70-cc.png
09.3694	00.1914	00.0675	kodim14-80-cc.png
18.0513	00.8932	00.1162	kodim15-10-cc.png
14.8393	00.7923	00.1114	kodim15-20-cc.png
12.8012	00.6908	00.1028	kodim15-30-cc.png
11.3850	00.5896	00.0988	kodim15-40-cc.png
10.3034	00.4901	00.0860	kodim15-50-cc.png
09.4259	00.3904	00.0796	kodim15-60-cc.png
08.6831	00.2897	00.0718	kodim15-70-cc.png
08.0722	00.1925	00.0698	kodim15-80-cc.png
19.5270	00.8912	00.1263	kodim16-10-cc.png
16.4982	00.7911	00.1189	kodim16-20-cc.png
14.6274	00.6908	00.1117	kodim16-30-cc.png
13.3079	00.5904	00.1077	kodim16-40-cc.png
12.3028	00.4906	00.0971	kodim16-50-cc.png
11.4842	00.3917	00.0916	kodim16-60-cc.png
10.7686	00.2906	00.0813	kodim16-70-cc.png
10.1672	00.1917	00.0790	kodim16-80-cc.png
19.8644	00.8894	00.1181	kodim17-10-cc.png
16.5725	00.7890	00.1140	kodim17-20-cc.png
14.4041	00.6881	00.1072	kodim17-30-cc.png
12.8314	00.5872	00.1017	kodim17-40-cc.png
11.5825	00.4861	00.0970	kodim17-50-cc.png
10.5663	00.3862	00.0890	kodim17-60-cc.png
09.7418	00.2857	00.0815	kodim17-70-cc.png
09.0491	00.1865	00.0745	kodim17-80-cc.png
17.7022	00.8921	00.0746	kodim18-10-cc.png
14.7346	00.7918	00.0747	kodim18-20-cc.png
12.9471	00.6915	00.0735	kodim18-30-cc.png
11.7087	00.5902	00.0715	kodim18-40-cc.png
10.7683	00.4909	00.0692	kodim18-50-cc.png
09.9882	00.3918	00.0654	kodim18-60-cc.png
09.3222	00.2923	00.0637	kodim18-70-cc.png
08.7443	00.1948	00.0642	kodim18-80-cc.png
19.2846	00.8926	00.1065	kodim19-10-cc.png
16.0848	00.7924	00.1018	kodim19-20-cc.png
14.2136	00.6914	00.0942	kodim19-30-cc.png
12.9599	00.5905	00.0887	kodim19-40-cc.png
11.9920	00.4914	00.0845	kodim19-50-cc.png
11.2239	00.3925	00.0807	kodim19-60-cc.png
10.5824	00.2930	00.0734	kodim19-70-cc.png
10.0239	00.1947	00.0699	kodim19-80-cc.png
16.4274	00.8881	00.1377	kodim20-10-cc.png
13.3090	00.7861	00.1286	kodim20-20-cc.png
11.4887	00.6867	00.1133	kodim20-30-cc.png
10.2450	00.5866	00.1040	kodim20-40-cc.png
09.2855	00.4870	00.0948	kodim20-50-cc.png
08.4936	00.3879	00.0872	kodim20-60-cc.png
07.8172	00.2873	00.0788	kodim20-70-cc.png
07.2351	00.1894	00.0710	kodim20-80-cc.png
18.8077	00.8946	00.1107	kodim21-10-cc.png
16.1097	00.7951	00.1024	kodim21-20-cc.png
14.4673	00.6942	00.0962	kodim21-30-cc.png
13.2332	00.5934	00.0917	kodim21-40-cc.png
12.2587	00.4946	00.0872	kodim21-50-cc.png
11.4905	00.3959	00.0797	kodim21-60-cc.png
10.8166	00.2951	00.0734	kodim21-70-cc.png
10.2728	00.1969	00.0700	kodim21-80-cc.png
18.7609	00.8939	00.0936	kodim22-10-cc.png
15.7315	00.7930	00.0902	kodim22-20-cc.png
13.9838	00.6918	00.0865	kodim22-30-cc.png
12.7841	00.5923	00.0840	kodim22-40-cc.png
11.9036	00.4918	00.0820	kodim22-50-cc.png
11.2152	00.3937	00.0772	kodim22-60-cc.png
10.6196	00.2930	00.0733	kodim22-70-cc.png
10.0906	00.1949	00.0721	kodim22-80-cc.png
18.6061	00.8953	00.1476	kodim23-10-cc.png
15.3972	00.7958	00.1430	kodim23-20-cc.png
13.5278	00.6955	00.1282	kodim23-30-cc.png
12.2477	00.5932	00.1181	kodim23-40-cc.png
11.3535	00.4934	00.1047	kodim23-50-cc.png
10.6212	00.3944	00.0942	kodim23-60-cc.png
09.9798	00.2942	00.0846	kodim23-70-cc.png
09.4116	00.1952	00.0762	kodim23-80-cc.png
19.4856	00.8919	00.0953	kodim24-10-cc.png
16.4515	00.7922	00.0888	kodim24-20-cc.png
14.4761	00.6913	00.0836	kodim24-30-cc.png
13.1286	00.5912	00.0778	kodim24-40-cc.png
12.1403	00.4922	00.0765	kodim24-50-cc.png
11.2744	00.3934	00.0742	kodim24-60-cc.png
10.5150	00.2942	00.0706	kodim24-70-cc.png
09.8376	00.1950	00.0676	kodim24-80-cc.png
==========================================================================================
Image Tampering time: 32.9243
==========================================================================================
Tamper Detection
Selected? 0
==========================================================================================
TamRate	TPRate	FNRate	FPRate	TNRate	Prcsion	F1Score	Accracy	Time	Filename
00.0999	01.0000	00.0000	00.0021	00.9979	00.9979	00.9990	00.9990	04.0567	kodim01-10-cc.png
00.1997	01.0000	00.0000	00.0048	00.9952	00.9953	00.9976	00.9976	04.1669	kodim01-20-cc.png
00.2999	01.0000	00.0000	00.0066	00.9934	00.9934	00.9967	00.9967	03.4233	kodim01-30-cc.png
00.4008	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	03.8429	kodim01-40-cc.png
00.5005	01.0000	00.0000	00.0111	00.9889	00.9890	00.9945	00.9944	03.4724	kodim01-50-cc.png
00.6000	01.0000	00.0000	00.0089	00.9911	00.9912	00.9956	00.9956	03.3821	kodim01-60-cc.png
00.7010	01.0000	00.0000	00.0183	00.9817	00.9820	00.9909	00.9908	03.3178	kodim01-70-cc.png
00.7998	01.0000	00.0000	00.0438	00.9562	00.9580	00.9785	00.9781	03.3037	kodim01-80-cc.png
00.0999	00.9999	00.0001	00.0021	00.9979	00.9980	00.9989	00.9989	03.5005	kodim02-10-cc.png
00.1997	01.0000	00.0000	00.0048	00.9952	00.9953	00.9976	00.9976	03.5079	kodim02-20-cc.png
00.2999	01.0000	00.0000	00.0067	00.9933	00.9934	00.9967	00.9967	03.3957	kodim02-30-cc.png
00.4008	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	03.4135	kodim02-40-cc.png
00.5005	01.0000	00.0000	00.0111	00.9889	00.9890	00.9945	00.9944	03.3721	kodim02-50-cc.png
00.6000	01.0000	00.0000	00.0089	00.9911	00.9912	00.9956	00.9956	03.3323	kodim02-60-cc.png
00.7010	01.0000	00.0000	00.0183	00.9817	00.9820	00.9909	00.9908	03.3434	kodim02-70-cc.png
00.7998	01.0000	00.0000	00.0438	00.9562	00.9580	00.9785	00.9781	03.3065	kodim02-80-cc.png
00.0999	01.0000	00.0000	00.0021	00.9979	00.9979	00.9990	00.9990	03.4721	kodim03-10-cc.png
00.1997	01.0000	00.0000	00.0048	00.9952	00.9953	00.9976	00.9976	03.4893	kodim03-20-cc.png
00.2999	01.0000	00.0000	00.0067	00.9933	00.9934	00.9967	00.9967	03.4386	kodim03-30-cc.png
00.4008	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	03.4373	kodim03-40-cc.png
00.5005	01.0000	00.0000	00.0111	00.9889	00.9890	00.9945	00.9944	03.3638	kodim03-50-cc.png
00.6000	01.0000	00.0000	00.0089	00.9911	00.9912	00.9956	00.9956	03.3729	kodim03-60-cc.png
00.7010	01.0000	00.0000	00.0183	00.9817	00.9820	00.9909	00.9908	03.3595	kodim03-70-cc.png
00.7998	01.0000	00.0000	00.0438	00.9562	00.9580	00.9785	00.9781	03.3237	kodim03-80-cc.png
00.0999	01.0000	00.0000	00.0021	00.9979	00.9979	00.9990	00.9990	03.5127	kodim04-10-cc.png
00.1997	01.0000	00.0000	00.0048	00.9952	00.9953	00.9976	00.9976	03.5195	kodim04-20-cc.png
00.2999	01.0000	00.0000	00.0067	00.9933	00.9934	00.9967	00.9967	03.4365	kodim04-30-cc.png
00.4008	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	03.3919	kodim04-40-cc.png
00.5005	01.0000	00.0000	00.0111	00.9889	00.9890	00.9945	00.9944	03.3460	kodim04-50-cc.png
00.6000	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	03.3507	kodim04-60-cc.png
00.7010	01.0000	00.0000	00.0183	00.9817	00.9820	00.9909	00.9908	03.3605	kodim04-70-cc.png
00.7998	01.0000	00.0000	00.0438	00.9562	00.9580	00.9785	00.9781	03.3107	kodim04-80-cc.png
00.0999	01.0000	00.0000	00.0021	00.9979	00.9979	00.9990	00.9990	03.5219	kodim05-10-cc.png
00.1997	01.0000	00.0000	00.0048	00.9952	00.9953	00.9976	00.9976	03.4842	kodim05-20-cc.png
00.2999	01.0000	00.0000	00.0067	00.9933	00.9934	00.9967	00.9967	03.4329	kodim05-30-cc.png
00.4008	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	03.4385	kodim05-40-cc.png
00.5005	01.0000	00.0000	00.0111	00.9889	00.9890	00.9945	00.9944	03.3901	kodim05-50-cc.png
00.6000	01.0000	00.0000	00.0089	00.9911	00.9912	00.9956	00.9956	03.3427	kodim05-60-cc.png
00.7010	01.0000	00.0000	00.0183	00.9817	00.9820	00.9909	00.9908	03.3472	kodim05-70-cc.png
00.7998	01.0000	00.0000	00.0438	00.9562	00.9580	00.9785	00.9781	03.2531	kodim05-80-cc.png
00.0999	00.9998	00.0002	00.0020	00.9980	00.9980	00.9989	00.9989	03.5035	kodim06-10-cc.png
00.1997	01.0000	00.0000	00.0048	00.9952	00.9953	00.9976	00.9976	03.4446	kodim06-20-cc.png
00.2999	01.0000	00.0000	00.0067	00.9933	00.9934	00.9967	00.9967	03.4311	kodim06-30-cc.png
00.4008	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	03.4071	kodim06-40-cc.png
00.5005	01.0000	00.0000	00.0111	00.9889	00.9890	00.9945	00.9944	03.3473	kodim06-50-cc.png
00.6000	01.0000	00.0000	00.0088	00.9912	00.9913	00.9956	00.9956	03.3392	kodim06-60-cc.png
00.7010	01.0000	00.0000	00.0183	00.9817	00.9820	00.9909	00.9908	03.3477	kodim06-70-cc.png
00.7998	01.0000	00.0000	00.0438	00.9562	00.9580	00.9785	00.9781	03.3034	kodim06-80-cc.png
00.0999	01.0000	00.0000	00.0021	00.9979	00.9979	00.9990	00.9990	03.5247	kodim07-10-cc.png
00.1997	01.0000	00.0000	00.0048	00.9952	00.9953	00.9976	00.9976	03.4705	kodim07-20-cc.png
00.2999	01.0000	00.0000	00.0067	00.9933	00.9934	00.9967	00.9967	03.4353	kodim07-30-cc.png
00.4008	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	03.3982	kodim07-40-cc.png
00.5005	01.0000	00.0000	00.0111	00.9889	00.9890	00.9945	00.9944	03.3751	kodim07-50-cc.png
00.6000	01.0000	00.0000	00.0089	00.9911	00.9912	00.9956	00.9956	03.4165	kodim07-60-cc.png
00.7010	01.0000	00.0000	00.0183	00.9817	00.9820	00.9909	00.9908	03.2873	kodim07-70-cc.png
00.7998	01.0000	00.0000	00.0438	00.9562	00.9580	00.9785	00.9781	03.2728	kodim07-80-cc.png
00.0999	01.0000	00.0000	00.0021	00.9979	00.9979	00.9990	00.9990	03.6595	kodim08-10-cc.png
00.1997	00.9999	00.0001	00.0047	00.9953	00.9953	00.9976	00.9976	03.4548	kodim08-20-cc.png
00.2999	01.0000	00.0000	00.0067	00.9933	00.9934	00.9967	00.9967	03.5034	kodim08-30-cc.png
00.4008	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	03.4512	kodim08-40-cc.png
00.5005	01.0000	00.0000	00.0111	00.9889	00.9890	00.9945	00.9944	03.4059	kodim08-50-cc.png
00.6000	01.0000	00.0000	00.0089	00.9911	00.9912	00.9956	00.9956	03.3350	kodim08-60-cc.png
00.7010	01.0000	00.0000	00.0183	00.9817	00.9820	00.9909	00.9908	03.3629	kodim08-70-cc.png
00.7998	01.0000	00.0000	00.0438	00.9562	00.9580	00.9785	00.9781	03.3228	kodim08-80-cc.png
00.0999	01.0000	00.0000	00.0021	00.9979	00.9979	00.9990	00.9990	03.4809	kodim09-10-cc.png
00.1997	01.0000	00.0000	00.0048	00.9952	00.9953	00.9976	00.9976	03.5143	kodim09-20-cc.png
00.2999	01.0000	00.0000	00.0067	00.9933	00.9934	00.9967	00.9967	03.4728	kodim09-30-cc.png
00.4008	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	03.4521	kodim09-40-cc.png
00.5005	01.0000	00.0000	00.0111	00.9889	00.9890	00.9945	00.9944	03.4140	kodim09-50-cc.png
00.6000	01.0000	00.0000	00.0089	00.9911	00.9912	00.9956	00.9956	03.3766	kodim09-60-cc.png
00.7010	01.0000	00.0000	00.0183	00.9817	00.9821	00.9909	00.9909	03.3690	kodim09-70-cc.png
00.7998	01.0000	00.0000	00.0438	00.9562	00.9580	00.9785	00.9781	03.3563	kodim09-80-cc.png
00.0999	01.0000	00.0000	00.0021	00.9979	00.9979	00.9990	00.9990	03.5331	kodim10-10-cc.png
00.1997	01.0000	00.0000	00.0048	00.9952	00.9953	00.9976	00.9976	03.4749	kodim10-20-cc.png
00.2999	01.0000	00.0000	00.0067	00.9933	00.9934	00.9967	00.9967	03.4399	kodim10-30-cc.png
00.4008	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	03.3972	kodim10-40-cc.png
00.5005	01.0000	00.0000	00.0111	00.9889	00.9890	00.9945	00.9944	03.3652	kodim10-50-cc.png
00.6000	01.0000	00.0000	00.0089	00.9911	00.9912	00.9956	00.9956	03.3838	kodim10-60-cc.png
00.7010	01.0000	00.0000	00.0183	00.9817	00.9820	00.9909	00.9908	03.3557	kodim10-70-cc.png
00.7998	01.0000	00.0000	00.0438	00.9562	00.9580	00.9785	00.9781	03.3146	kodim10-80-cc.png
00.0999	01.0000	00.0000	00.0021	00.9979	00.9979	00.9990	00.9990	03.5581	kodim11-10-cc.png
00.1997	01.0000	00.0000	00.0048	00.9952	00.9953	00.9976	00.9976	03.4360	kodim11-20-cc.png
00.2999	01.0000	00.0000	00.0067	00.9933	00.9934	00.9967	00.9967	03.4278	kodim11-30-cc.png
00.4008	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	03.3849	kodim11-40-cc.png
00.5005	01.0000	00.0000	00.0111	00.9889	00.9890	00.9945	00.9944	03.3998	kodim11-50-cc.png
00.6000	01.0000	00.0000	00.0088	00.9912	00.9912	00.9956	00.9956	03.3642	kodim11-60-cc.png
00.7010	01.0000	00.0000	00.0183	00.9817	00.9820	00.9909	00.9908	03.3569	kodim11-70-cc.png
00.7998	01.0000	00.0000	00.0438	00.9562	00.9580	00.9785	00.9781	03.3555	kodim11-80-cc.png
00.0999	01.0000	00.0000	00.0021	00.9979	00.9979	00.9990	00.9990	03.5206	kodim12-10-cc.png
00.1997	01.0000	00.0000	00.0048	00.9952	00.9953	00.9976	00.9976	03.4888	kodim12-20-cc.png
00.2999	01.0000	00.0000	00.0067	00.9933	00.9934	00.9967	00.9967	03.4038	kodim12-30-cc.png
00.4008	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	03.4243	kodim12-40-cc.png
00.5005	01.0000	00.0000	00.0111	00.9889	00.9890	00.9945	00.9944	03.8303	kodim12-50-cc.png
00.6000	01.0000	00.0000	00.0089	00.9911	00.9912	00.9956	00.9956	03.7849	kodim12-60-cc.png
00.7010	01.0000	00.0000	00.0183	00.9817	00.9820	00.9909	00.9908	03.5663	kodim12-70-cc.png
00.7998	01.0000	00.0000	00.0438	00.9562	00.9580	00.9785	00.9781	03.2996	kodim12-80-cc.png
00.0999	01.0000	00.0000	00.0021	00.9979	00.9979	00.9990	00.9990	03.5325	kodim13-10-cc.png
00.1997	01.0000	00.0000	00.0048	00.9952	00.9953	00.9976	00.9976	03.4896	kodim13-20-cc.png
00.2999	01.0000	00.0000	00.0067	00.9933	00.9934	00.9967	00.9967	03.4390	kodim13-30-cc.png
00.4008	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	03.4607	kodim13-40-cc.png
00.5005	01.0000	00.0000	00.0111	00.9889	00.9890	00.9945	00.9944	03.4167	kodim13-50-cc.png
00.6000	01.0000	00.0000	00.0089	00.9911	00.9912	00.9956	00.9956	03.4215	kodim13-60-cc.png
00.7010	01.0000	00.0000	00.0182	00.9818	00.9821	00.9910	00.9909	03.3553	kodim13-70-cc.png
00.7998	01.0000	00.0000	00.0438	00.9562	00.9580	00.9785	00.9781	03.2989	kodim13-80-cc.png
00.0999	01.0000	00.0000	00.0021	00.9979	00.9979	00.9990	00.9990	03.5159	kodim14-10-cc.png
00.1997	01.0000	00.0000	00.0048	00.9952	00.9953	00.9976	00.9976	03.4756	kodim14-20-cc.png
00.2999	01.0000	00.0000	00.0067	00.9933	00.9934	00.9967	00.9967	03.4640	kodim14-30-cc.png
00.4008	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	03.4243	kodim14-40-cc.png
00.5005	01.0000	00.0000	00.0111	00.9889	00.9890	00.9945	00.9944	03.5205	kodim14-50-cc.png
00.6000	01.0000	00.0000	00.0089	00.9911	00.9912	00.9956	00.9956	03.3760	kodim14-60-cc.png
00.7010	01.0000	00.0000	00.0183	00.9817	00.9820	00.9909	00.9908	03.3512	kodim14-70-cc.png
00.7998	01.0000	00.0000	00.0439	00.9561	00.9580	00.9785	00.9781	03.3575	kodim14-80-cc.png
00.0999	01.0000	00.0000	00.0021	00.9979	00.9979	00.9990	00.9990	03.4795	kodim15-10-cc.png
00.1997	00.9999	00.0001	00.0047	00.9953	00.9953	00.9976	00.9976	03.4669	kodim15-20-cc.png
00.2999	01.0000	00.0000	00.0067	00.9933	00.9934	00.9967	00.9967	03.4478	kodim15-30-cc.png
00.4008	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	03.4195	kodim15-40-cc.png
00.5005	01.0000	00.0000	00.0111	00.9889	00.9890	00.9945	00.9944	03.3960	kodim15-50-cc.png
00.6000	01.0000	00.0000	00.0089	00.9911	00.9912	00.9956	00.9956	03.3934	kodim15-60-cc.png
00.7010	01.0000	00.0000	00.0183	00.9817	00.9820	00.9909	00.9908	03.3421	kodim15-70-cc.png
00.7998	01.0000	00.0000	00.0438	00.9562	00.9580	00.9785	00.9781	03.3498	kodim15-80-cc.png
00.0999	01.0000	00.0000	00.0021	00.9979	00.9979	00.9990	00.9990	03.4895	kodim16-10-cc.png
00.1997	01.0000	00.0000	00.0048	00.9952	00.9953	00.9976	00.9976	03.4874	kodim16-20-cc.png
00.2999	01.0000	00.0000	00.0067	00.9933	00.9934	00.9967	00.9967	03.4599	kodim16-30-cc.png
00.4008	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	03.4237	kodim16-40-cc.png
00.5005	01.0000	00.0000	00.0111	00.9889	00.9890	00.9945	00.9944	03.4295	kodim16-50-cc.png
00.6000	01.0000	00.0000	00.0089	00.9911	00.9912	00.9956	00.9956	03.3582	kodim16-60-cc.png
00.7010	01.0000	00.0000	00.0183	00.9817	00.9820	00.9909	00.9908	03.3947	kodim16-70-cc.png
00.7998	01.0000	00.0000	00.0438	00.9562	00.9580	00.9786	00.9781	03.4099	kodim16-80-cc.png
00.0999	01.0000	00.0000	00.0021	00.9979	00.9979	00.9990	00.9990	03.5320	kodim17-10-cc.png
00.1997	01.0000	00.0000	00.0048	00.9952	00.9953	00.9976	00.9976	03.4745	kodim17-20-cc.png
00.2999	01.0000	00.0000	00.0067	00.9933	00.9934	00.9967	00.9967	03.4909	kodim17-30-cc.png
00.4008	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	03.4278	kodim17-40-cc.png
00.5005	01.0000	00.0000	00.0111	00.9889	00.9890	00.9945	00.9944	03.3820	kodim17-50-cc.png
00.6000	01.0000	00.0000	00.0089	00.9911	00.9912	00.9956	00.9956	03.3518	kodim17-60-cc.png
00.7010	01.0000	00.0000	00.0183	00.9817	00.9820	00.9909	00.9908	03.3265	kodim17-70-cc.png
00.7998	01.0000	00.0000	00.0438	00.9562	00.9580	00.9785	00.9781	03.3087	kodim17-80-cc.png
00.0999	01.0000	00.0000	00.0021	00.9979	00.9979	00.9990	00.9990	03.5105	kodim18-10-cc.png
00.1997	01.0000	00.0000	00.0048	00.9952	00.9953	00.9976	00.9976	03.4914	kodim18-20-cc.png
00.2999	01.0000	00.0000	00.0067	00.9933	00.9934	00.9967	00.9967	03.4369	kodim18-30-cc.png
00.4008	01.0000	00.0000	00.0062	00.9938	00.9938	00.9969	00.9969	03.4390	kodim18-40-cc.png
